locus	description	name
PALES_16941	hypothetical protein	PALES_16941
PALES_16951	hypothetical protein	PALES_16951
PALES_16961	putative transposase	PALES_16961
PALES_16971	hypothetical protein	PALES_16971
PALES_16981	acylamide amidohydrolase	amiE
PALES_16991	putative chaperone	PALES_16991
PALES_17001	aliphatic amidase expression-regulating protein	amiC
PALES_17011	aliphatic amidase regulator	amiR
PALES_17021	hypothetical protein	PALES_17021
PALES_17031	fucose-binding lectin PA-IIL	lecB
PALES_17041	putative secretion protein	PALES_17041
PALES_17051	hypothetical protein	PALES_17051
PALES_17061	hypothetical protein	PALES_17061
PALES_17071	D-serine dehydratase	dsdA
PALES_17081	putative glutamine synthetase	PALES_17081
PALES_17091	putative MFS transporter	PALES_17091
PALES_17101	hypothetical protein	PALES_17101
PALES_17111	putative glycosyltransferase	PALES_17111
PALES_17121	putative export chaperone involved in flagellar synthesis	flgN
PALES_17131	FlgM	flgM
PALES_17141	flagellar basal body P-ring biosynthesis protein FlgA	flgA
PALES_17151	putative chemotaxis protein	PALES_17151
PALES_17161	putative chemotaxis protein methyltransferase	PALES_17161
PALES_17171	putative anti-sigma F factor antagonist	PALES_17171
PALES_17181	putative two-component response regulator	PALES_17181
PALES_17191	putative histidine-containing phosphotransfer (HPt) domain	PALES_17191
PALES_17201	ATP-dependent DNA helicase RecQ	recQ
PALES_17211	putative two-component response regulator	PALES_17211
PALES_17221	hypothetical protein	PALES_17221
PALES_17231	putative transcriptional regulator	PALES_17231
PALES_17241	putative Tfp pilus assembly protein FimV	PALES_17241
PALES_17251	hypothetical protein	PALES_17251
PALES_17261	hypothetical protein	PALES_17261
PALES_17271	ADP-L-glycero-D-mannoheptose 6-epimerase	rfaD
PALES_17281	putative major facilitator superfamily (MFS) transporter	PALES_17281
PALES_17291	hypothetical protein	PALES_17291
PALES_17301	putative acyl carrier protein	PALES_17301
PALES_17311	3-oxoacyl-(acyl carrier protein) synthase III	fabH2
PALES_17321	putative isomerase	PALES_17321
PALES_17331	cytochrome P450	PALES_17331
PALES_17341	putative short chain dehydrogenase	PALES_17341
PALES_17351	hypothetical protein	PALES_17351
PALES_17361	putative FAD-dependent monooxygenase	PALES_17361
PALES_17371	putative non-ribosomal peptide synthetase	PALES_17371
PALES_17381	ATP-dependent Clp protease proteolytic subunit	PALES_17381
PALES_17391	putative hydrolase	PALES_17391
PALES_17401	short chain dehydrogenase	PALES_17401
PALES_17411	hypothetical protein	PALES_17411
PALES_17421	putative MerR-family transcriptional regulator	PALES_17421
PALES_17431	putative transcriptional regulator	PALES_17431
PALES_17441	hypothetical protein	PALES_17441
PALES_17451	hypothetical protein	PALES_17451
PALES_17461	non-hemolytic phospholipase C precursor	plcN
PALES_17471	hypothetical protein	PALES_17471
PALES_17481	putative outer membrane lipoprotein	PALES_17481
PALES_17491	putative permease of ABC transporter	PALES_17491
PALES_17501	putative permease of ABC transporter	PALES_17501
PALES_17511	putative ATP-binding component of ABC transporter	PALES_17511
PALES_17521	putative ABC-type phosphate/phosphonate transport system, periplasmic component	PALES_17521
PALES_17531	putative 3-hydroxyisobutyrate dehydrogenase	PALES_17531
PALES_17541	hypothetical protein	PALES_17541
PALES_17551	hypothetical protein	PALES_17551
PALES_17561	hypothetical protein	PALES_17561
PALES_17571	hypothetical protein	PALES_17571
PALES_17581	ATP-dependent helicase HepA	hepA
PALES_17591	hypothetical protein	PALES_17591
PALES_17601	putative alkylated DNA repair protein	alkB
PALES_17611	hypothetical protein	PALES_17611
PALES_17621	putative membrane fusion protein	PALES_17621
PALES_17631	putative major facilitator superfamily (MFS) transporter	PALES_17631
PALES_17641	(R)-specific enoyl-CoA hydratase	phaJ1
PALES_17651	putative lysophospholipase	PALES_17651
PALES_17661	acyl-CoA synthetase	fadD2
PALES_17671	acyl-CoA synthetase	fadD1
PALES_17681	hypothetical protein	PALES_17681
PALES_17691	putative ATP-dependent helicase	PALES_17691
PALES_17701	alkaline phosphatase	phoA
PALES_17711	putative HIT family protein	PALES_17711
PALES_17721	hypothetical protein	PALES_17721
PALES_17731	hypothetical protein	PALES_17731
PALES_17741	hypothetical protein	PALES_17741
PALES_17751	hypothetical protein	PALES_17751
PALES_17761	hypothetical protein	PALES_17761
PALES_17771	putative hydrolase	PALES_17771
PALES_17781	putative ankyrin domain protein	PALES_17781
PALES_17791	3-oxoacyl-(acyl carrier protein) synthase III	PALES_17791
PALES_17801	putative sigma-70 factor, ECF subfamily	PALES_17801
PALES_17811	hypothetical protein	PALES_17811
PALES_17821	hypothetical protein	PALES_17821
PALES_17831	hypothetical protein	PALES_17831
PALES_17841	hypothetical protein	PALES_17841
PALES_17851	hypothetical protein	PALES_17851
PALES_17861	Pyrophosphate-specific outer membrane porin OprO precursor	oprO
PALES_17871	hypothetical protein	PALES_17871
PALES_17881	Phosphate-specific outer membrane porin OprP precursor	oprP
PALES_17891	hypothetical protein	PALES_17891
PALES_17901	short chain dehydrogenase	PALES_17901
PALES_17911	hypothetical protein	PALES_17911
PALES_17921	hypothetical protein	PALES_17921
PALES_17931	hypothetical protein	PALES_17931
PALES_17941	hypothetical protein	PALES_17941
PALES_17951	putative ATP-dependent DNA helicase	PALES_17951
PALES_17961	putative two-component sensor	PALES_17961
PALES_17971	putative acetyltransferase	PALES_17971
PALES_17981	putative transcriptional regulator	PALES_17981
PALES_17991	putative TonB-dependent receptor	PALES_17991
PALES_18001	putative acetyltransferase	PALES_18001
PALES_18011	cold acclimation protein B	capB
PALES_18021	putative transporter	PALES_18021
PALES_18031	putative transporter	PALES_18031
PALES_18041	recombination associated protein	rdgC
PALES_18051	putative peptidyl-prolyl cis-trans isomerase, FkbP-type	PALES_18051
PALES_18061	putative periplasmic binding protein	PALES_18061
PALES_18071	putative transcriptional regulator	PALES_18071
PALES_18081	hypothetical protein	PALES_18081
PALES_18091	putative EAL domain/GGDEF domain protein	PALES_18091
PALES_18101	periplasmic tail-specific protease	prc
PALES_18111	putative oxidoreductase	PALES_18111
PALES_18121	putative HAD-superfamily hydrolase	PALES_18121
PALES_18131	putative ATP-binding component of ABC transporter	PALES_18131
PALES_18141	putative permease of ABC transporter	PALES_18141
PALES_18151	putative permease of ABC transporter	PALES_18151
PALES_18161	hypothetical protein	PALES_18161
PALES_18171	putative ABC transporter, periplasmic substrate-binding protein	PALES_18171
PALES_18181	putative transcriptional regulator	PALES_18181
PALES_18191	putative ribosomal-protein-serine acetyltransferase	PALES_18191
PALES_18201	putative aminopeptidase 2	PALES_18201
PALES_18211	pseudouridine synthase RluA	rluA
PALES_18221	cell division topological specificity factor MinE	minE
PALES_18231	cell division inhibitor MinD	minD
PALES_18241	septum formation inhibitor	minC
PALES_18251	lipid A biosynthesis lauroyl acyltransferase	PALES_18251
PALES_18261	putative patatin family protein	PALES_18261
PALES_18271	hypothetical protein	PALES_18271
PALES_18281	putative surface lipoprotein	vacJ
PALES_18291	hypothetical protein	PALES_18291
PALES_18301	hypothetical protein	PALES_18301
PALES_18311	putative glycine betaine-binding protein precursor	PALES_18311
PALES_18321	hypothetical protein	PALES_18321
PALES_18331	acetate permease	actP
PALES_18341	putative signal-transduction protein	PALES_18341
PALES_18351	DNA polymerase III subunit epsilon	PALES_18351
PALES_18361	hypothetical protein	PALES_18361
PALES_18371	hypothetical protein	PALES_18371
PALES_18381	hypothetical protein	PALES_18381
PALES_18391	putative ATP-binding/permease fusion ABC transporter	PALES_18391
PALES_18401	peptidyl-prolyl cis-trans isomerase A	ppiA
PALES_18411	putative hydrolase	PALES_18411
PALES_18421	putative transcriptional regulator	PALES_18421
PALES_18431	hypothetical protein	PALES_18431
PALES_18441	acyl carrier protein phosphodiesterase	acpD
PALES_18451	putative permease	PALES_18451
PALES_18461	CsaA protein	csaA
PALES_18471	putative transcriptional regulator	PALES_18471
PALES_18481	hypothetical protein	PALES_18481
PALES_18491	hypothetical protein	PALES_18491
PALES_18501	CyaB	cyaB
PALES_18511	hypothetical protein	PALES_18511
PALES_18521	putative transcriptional regulator	PALES_18521
PALES_18531	putative ABC-type uncharacterized transport system	PALES_18531
PALES_18541	ABC-type transporter, periplasmic component	PALES_18541
PALES_18551	putative ATP-binding component of ABC transporter	PALES_18551
PALES_18561	putative permease of ABC transporter	PALES_18561
PALES_18571	potassium uptake protein TrkH	trkH
PALES_18581	putative ferredoxin	PALES_18581
PALES_18591	putative nitroreductase family protein	PALES_18591
PALES_18601	hypothetical protein	PALES_18601
PALES_18611	putative two-component sensor	PALES_18611
PALES_18621	putative periplasmic inhibitor/zinc-resistance associated protein	PALES_18621
PALES_18631	putative two-component response regulator	PALES_18631
PALES_18641	hypothetical protein	PALES_18641
PALES_18651	YciI-like protein	yciI
PALES_18661	intracellular septation protein A	yciB
PALES_18671	putative PHP domain protein	PALES_18671
PALES_18681	putative SUA5/yciO/yrdC family:Sua5/YciO/YrdC/YwlC protein family	PALES_18681
PALES_18691	hypothetical protein	PALES_18691
PALES_18701	putative transcriptional regulator	PALES_18701
PALES_18711	hypothetical protein	PALES_18711
PALES_18721	putative Fe-S protein	PALES_18721
PALES_18731	glyceraldehyde 3-phosphate dehydrogenase	gapA
PALES_18741	phosphogluconate dehydratase	edd
PALES_18751	glucokinase	glk
PALES_18761	two-component response regulator GltR	gltR
PALES_18771	putative two-component sensor	PALES_18771
PALES_18781	putative binding protein component of ABC sugar transporter	PALES_18781
PALES_18791	putative permease of ABC sugar transporter	PALES_18791
PALES_18801	putative permease of ABC sugar transporter	PALES_18801
PALES_18811	putative ATP-binding component of ABC transporter	PALES_18811
PALES_18821	Glucose/carbohydrate outer membrane porin OprB precursor	oprB
PALES_18831	putative aldose 1-epimerase	PALES_18831
PALES_18841	DNA-binding transcriptional regulator HexR	PALES_18841
PALES_18851	glucose-6-phosphate 1-dehydrogenase	zwf
PALES_18861	6-phosphogluconolactonase	pgl
PALES_18871	keto-hydroxyglutarate-aldolase/keto-deoxy- phosphogluconate aldolase	PALES_18871
PALES_18881	putative 7,8-dihydro-8-oxoguanine-triphosphatase	PALES_18881
PALES_18891	putative pseudouridine synthase	PALES_18891
PALES_18901	hypothetical protein	PALES_18901
PALES_18911	putative sensory box/GGDEF domain protein	PALES_18911
PALES_18921	glutamate/sodium ion symporter, GltS	gltS
PALES_18931	formimidoylglutamase	PALES_18931
PALES_18941	putative transcriptional regulator	PALES_18941
PALES_18951	short chain dehydrogenase	PALES_18951
PALES_18961	phosphoglycolate phosphatase	PALES_18961
PALES_18971	3-demethylubiquinone-9 3-methyltransferase	ubiG
PALES_18981	N-ethylammeline chlorohydrolase	PALES_18981
PALES_18991	methylthioribose-1-phosphate isomerase	mtnA
PALES_19001	DNA gyrase subunit A	gyrA
PALES_19011	phosphoserine aminotransferase	serC
PALES_19021	chorismate mutase	pheA
PALES_19031	histidinol-phosphate aminotransferase	hisC2
PALES_19041	still frameshift 3-PHOSPHOSHIKIMATE 1-CARBOXYVINYLTRANSFERASE prephenate dehydrogenase	PALES_19041
PALES_19051	cytidylate kinase	cmk
PALES_19061	30S ribosomal protein S1	rpsA
PALES_19071	integration host factor subunit beta	ihfB
PALES_19081	O-antigen chain length regulator	wzz
PALES_19091	UDP-glucose/GDP-mannose dehydrogenase-like protein	PALES_19091
PALES_19101	wbpP	PALES_19101
PALES_19111	hypothetical protein	PALES_19111
PALES_19121	WbpR	wbpR
PALES_19131	ORF_10- similar to Asparagine synthase	PALES_19131
PALES_19141	ORF_11- similar to Glycosyl transferases group 1	PALES_19141
PALES_19151	ORF_12- similar to Glycosyl transferases group 1	PALES_19151
PALES_19161	ORF_13- similar to NAD dependent epimerase/dehydratase family	PALES_19161
PALES_19171	putative group 4 glycosyl transferase	orfN
PALES_19181	nucleotide sugar epimerase/dehydratase WbpM	wbpM
PALES_19191	putative competence protein	PALES_19191
PALES_19201	aromatic amino acid aminotransferase	PALES_19201
PALES_19211	excinuclease ABC subunit B	uvrB
PALES_19221	putative major facilitator superfamily (MFS) transporter	PALES_19221
PALES_19231	putative secretion protein	PALES_19231
PALES_19241	putative transcriptional regulator	PALES_19241
PALES_19251	glutamyl-tRNA synthetase	gltX
PALES_19261	putative transcriptional regulator	PALES_19261
PALES_19271	putative hydrolase	PALES_19271
PALES_19281	putative aldolase	PALES_19281
PALES_19291	putative thioesterase	PALES_19291
PALES_19301	putative tRNA-dihydrouridine synthase	PALES_19301
PALES_19311	short chain dehydrogenase	PALES_19311
PALES_19321	putative bleomycin resistance protein	PALES_19321
PALES_19331	heat-shock protein IbpA	ibpA
PALES_19341	putative secreted protein	PALES_19341
PALES_19351	putative transcriptional regulator	PALES_19351
PALES_19361	putative translation initiation inhibitor	PALES_19361
PALES_19371	putative transcriptional regulator	PALES_19371
PALES_19381	isopropylmalate isomerase large subunit	leuC
PALES_19391	isopropylmalate isomerase small subunit	leuD
PALES_19401	putative biotin synthesis protein	PALES_19401
PALES_19411	3-isopropylmalate dehydrogenase	leuB
PALES_19421	aspartate-semialdehyde dehydrogenase	asd
PALES_19431	aspartate-semialdehyde dehydrogenase	PALES_19431
PALES_19441	Motility protein FimV	fimV
PALES_19451	tRNA pseudouridine synthase A	truA
PALES_19461	N-(5'-phosphoribosyl)anthranilate isomerase	trpF
PALES_19471	hypothetical protein	PALES_19471
PALES_19481	acetyl-CoA carboxylase subunit beta	accD
PALES_19491	folylpolyglutamate synthetase	folC
PALES_19501	putative DedD protein	PALES_19501
PALES_19511	putative colicin V production protein	cvpA
PALES_19521	amidophosphoribosyltransferase	purF
PALES_19531	o-succinylhomoserine sulfhydrylase	metZ
PALES_19541	oxidoreductase	PALES_19541
PALES_19551	general secretion pathway protein D	xcpQ
PALES_19561	secretion protein XcpP	xcpP
PALES_19571	general secretion pathway protein E	xcpR
PALES_19581	general secretion pathway protein F	xcpS
PALES_19591	general secretion pathway protein G	xcpT
PALES_19601	General secretion pathway outer membrane protein H precursor	xcpU
PALES_19611	general secretion pathway protein I	xcpV
PALES_19621	general secretion pathway protein J	xcpW
PALES_19631	general secretion pathway protein K	xcpX
PALES_19641	general secretion pathway protein L	xcpY
PALES_19651	general secretion pathway protein M	xcpZ
PALES_19661	putative transcriptional regulator	PALES_19661
PALES_19671	hypothetical protein	PALES_19671
PALES_19681	2,4-dienoyl-CoA reductase FadH1	fadH1
PALES_19691	hypothetical protein	PALES_19691
PALES_19701	putative 1-aminocyclopropane-1-carboxylate deaminase	PALES_19701
PALES_19711	hypothetical protein	PALES_19711
PALES_19721	inorganic polyphosphate/ATP-NAD kinase	ppnK
PALES_19731	hypothetical protein	PALES_19731
PALES_19741	hypothetical protein	PALES_19741
PALES_19751	hypothetical protein	PALES_19751
PALES_19761	hypothetical protein	PALES_19761
PALES_19771	aminopeptidase N	pepN
PALES_19781	glycine betaine transmethylase	gbt
PALES_19791	hypothetical protein	PALES_19791
PALES_19801	putative BNR/Asp-box repeat protein	PALES_19801
PALES_19811	putative export protein	PALES_19811
PALES_19821	putative two-component sensor	PALES_19821
PALES_19831	putative two-component response regulator	PALES_19831
PALES_19841	hypothetical protein	PALES_19841
PALES_19851	hypothetical protein	PALES_19851
PALES_19861	putative TPR domain protein	PALES_19861
PALES_19871	putative von Willebrand factor type A domain	PALES_19871
PALES_19881	hypothetical protein	PALES_19881
PALES_19891	hypothetical protein	PALES_19891
PALES_19901	putative MoxR-like ATPase	PALES_19901
PALES_19911	putative lipoprotein	PALES_19911
PALES_19921	NAD-dependent glutamate dehydrogenase	gdhB
PALES_19931	putative transcriptional regulator	PALES_19931
PALES_19941	hypothetical protein	PALES_19941
PALES_19951	hypothetical protein	PALES_19951
PALES_19961	hypothetical protein	pelA
PALES_19971	hypothetical protein	pelB
PALES_19981	putative lipoprotein	pelC
